Case 565: SPANISH
Case 566: ENGLISH
Case 567: FRENCH
Case 568: GERMAN
Case 569: SPANISH
Case 570: UNKNOWN
Case 571: ENGLISH
Case 572: ENGLISH
Case 573: ENGLISH
Case 574: ENGLISH
Case 575: RUSSIAN
Case 576: SPANISH
Case 577: ITALIAN
Case 578: ENGLISH
Case 579: GERMAN
Case 580: FRENCH
Case 581: RUSSIAN
Case 582: GERMAN
Case 583: UNKNOWN
Case 584: RUSSIAN
Case 585: UNKNOWN
Case 586: UNKNOWN
Case 587: ITALIAN
Case 588: ITALIAN
Case 589: ENGLISH
Case 590: UNKNOWN
Case 591: ENGLISH
Case 592: ENGLISH
Case 593: SPANISH
Case 594: ENGLISH
Case 595: SPANISH
Case 596: GERMAN
Case 597: GERMAN
Case 598: UNKNOWN
Case 599: RUSSIAN
Case 600: FRENCH
Case 601: GERMAN
Case 602: RUSSIAN
Case 603: ENGLISH
Case 604: GERMAN
Case 605: UNKNOWN
Case 606: GERMAN
Case 607: ITALIAN
Case 608: UNKNOWN
Case 609: UNKNOWN
Case 610: UNKNOWN
Case 611: SPANISH
Case 612: RUSSIAN
Case 613: GERMAN
Case 614: SPANISH
Case 615: GERMAN
Case 616: ENGLISH
Case 617: RUSSIAN
Case 618: GERMAN
Case 619: ENGLISH
Case 620: RUSSIAN
Case 621: FRENCH
Case 622: SPANISH
Case 623: ITALIAN
Case 624: SPANISH
Case 625: FRENCH
Case 626: SPANISH
Case 627: ITALIAN
Case 628: FRENCH
Case 629: GERMAN
Case 630: UNKNOWN
Case 631: UNKNOWN
Case 632: RUSSIAN
Case 633: ITALIAN
Case 634: ITALIAN
Case 635: FRENCH
Case 636: FRENCH
Case 637: RUSSIAN
Case 638: ENGLISH
Case 639: FRENCH
Case 640: SPANISH
Case 641: ITALIAN
Case 642: GERMAN
Case 643: ENGLISH
Case 644: SPANISH
Case 645: ITALIAN
Case 646: FRENCH
Case 647: RUSSIAN
Case 648: UNKNOWN
Case 649: ENGLISH
Case 650: GERMAN
Case 651: GERMAN
Case 652: RUSSIAN
Case 653: ENGLISH
Case 654: RUSSIAN
Case 655: GERMAN
Case 656: SPANISH
Case 657: FRENCH
Case 658: ENGLISH
Case 659: ENGLISH
Case 660: ITALIAN
Case 661: RUSSIAN
Case 662: FRENCH
Case 663: FRENCH
Case 664: UNKNOWN
Case 665: ENGLISH
Case 666: GERMAN
Case 667: GERMAN
Case 668: FRENCH
Case 669: FRENCH
Case 670: ITALIAN
Case 671: UNKNOWN
Case 672: UNKNOWN
Case 673: ITALIAN
Case 674: SPANISH
Case 675: RUSSIAN
Case 676: UNKNOWN
Case 677: FRENCH
Case 678: ITALIAN
Case 679: ENGLISH
Case 680: ENGLISH
Case 681: GERMAN
Case 682: ITALIAN
Case 683: SPANISH
Case 684: FRENCH
Case 685: UNKNOWN
Case 686: SPANISH
Case 687: GERMAN
Case 688: SPANISH
Case 689: ITALIAN
Case 690: GERMAN
Case 691: SPANISH
Case 692: SPANISH
Case 693: ENGLISH
Case 694: SPANISH
Case 695: UNKNOWN
Case 696: GERMAN
Case 697: ITALIAN
Case 698: RUSSIAN
Case 699: SPANISH
Case 700: UNKNOWN
Case 701: FRENCH
Case 702: ITALIAN
Case 703: ENGLISH
Case 704: RUSSIAN
Case 705: UNKNOWN
Case 706: SPANISH
Case 707: ITALIAN
Case 708: UNKNOWN
Case 709: RUSSIAN
Case 710: SPANISH
Case 711: ITALIAN
Case 712: SPANISH
Case 713: FRENCH
Case 714: UNKNOWN
Case 715: FRENCH
Case 716: SPANISH
Case 717: SPANISH
Case 718: UNKNOWN
Case 719: UNKNOWN
Case 720: ENGLISH
Case 721: ITALIAN
Case 722: FRENCH
Case 723: FRENCH
Case 724: FRENCH
Case 725: RUSSIAN
Case 726: GERMAN
Case 727: SPANISH
Case 728: SPANISH
Case 729: ENGLISH
Case 730: ENGLISH
Case 731: GERMAN
Case 732: RUSSIAN
Case 733: SPANISH
Case 734: ITALIAN
Case 735: UNKNOWN
Case 736: SPANISH
Case 737: RUSSIAN
Case 738: ENGLISH
Case 739: SPANISH
Case 740: ENGLISH
Case 741: UNKNOWN
Case 742: FRENCH
Case 743: FRENCH
Case 744: ITALIAN
Case 745: UNKNOWN
Case 746: FRENCH
Case 747: GERMAN
Case 748: RUSSIAN
Case 749: ENGLISH
Case 750: GERMAN
Case 751: RUSSIAN
Case 752: SPANISH
Case 753: SPANISH
Case 754: ITALIAN
Case 755: UNKNOWN
Case 756: UNKNOWN
Case 757: SPANISH
Case 758: FRENCH
Case 759: GERMAN
Case 760: GERMAN
Case 761: FRENCH
Case 762: ENGLISH
Case 763: GERMAN
Case 764: GERMAN
Case 765: FRENCH
Case 766: RUSSIAN
Case 767: SPANISH
Case 768: SPANISH
Case 769: ITALIAN
Case 770: FRENCH
Case 771: SPANISH
Case 772: UNKNOWN
Case 773: SPANISH
Case 774: FRENCH
Case 775: ENGLISH
Case 776: RUSSIAN
Case 777: GERMAN
Case 778: SPANISH
Case 779: ITALIAN
Case 780: SPANISH
Case 781: UNKNOWN
Case 782: UNKNOWN
Case 783: GERMAN
Case 784: GERMAN
Case 785: FRENCH
Case 786: FRENCH
Case 787: GERMAN
Case 788: FRENCH
Case 789: ITALIAN
Case 790: FRENCH
Case 791: GERMAN
Case 792: UNKNOWN
Case 793: ITALIAN
Case 794: ENGLISH
Case 795: ITALIAN
Case 796: SPANISH
Case 797: FRENCH
Case 798: RUSSIAN
Case 799: ITALIAN
Case 800: SPANISH
Case 801: ITALIAN
Case 802: GERMAN
Case 803: FRENCH
Case 804: GERMAN
Case 805: ITALIAN
Case 806: SPANISH
Case 807: FRENCH
Case 808: GERMAN
Case 809: ITALIAN
Case 810: ENGLISH
Case 811: UNKNOWN
Case 812: ITALIAN
Case 813: ITALIAN
Case 814: RUSSIAN
Case 815: GERMAN
Case 816: SPANISH
Case 817: FRENCH
Case 818: ENGLISH
Case 819: UNKNOWN
Case 820: SPANISH
Case 821: FRENCH
Case 822: ENGLISH
Case 823: UNKNOWN
Case 824: UNKNOWN
Case 825: ITALIAN
Case 826: FRENCH
Case 827: ITALIAN
Case 828: FRENCH
Case 829: GERMAN
Case 830: RUSSIAN
Case 831: UNKNOWN
Case 832: ITALIAN
Case 833: FRENCH
Case 834: GERMAN
Case 835: ITALIAN
Case 836: ENGLISH
Case 837: RUSSIAN
Case 838: GERMAN
Case 839: UNKNOWN
Case 840: ITALIAN
Case 841: ENGLISH
Case 842: RUSSIAN
Case 843: SPANISH
Case 844: FRENCH
Case 845: RUSSIAN
Case 846: ITALIAN
Case 847: UNKNOWN
Case 848: SPANISH
Case 849: SPANISH
Case 850: RUSSIAN
Case 851: UNKNOWN
Case 852: FRENCH
Case 853: ENGLISH
Case 854: ENGLISH
Case 855: UNKNOWN
Case 856: SPANISH
Case 857: FRENCH
Case 858: GERMAN
Case 859: GERMAN
Case 860: FRENCH
Case 861: GERMAN
Case 862: FRENCH
Case 863: UNKNOWN
Case 864: RUSSIAN
Case 865: UNKNOWN
Case 866: RUSSIAN
Case 867: FRENCH
Case 868: RUSSIAN
Case 869: SPANISH
Case 870: ITALIAN
Case 871: SPANISH
Case 872: ENGLISH
Case 873: FRENCH
Case 874: RUSSIAN
Case 875: FRENCH
Case 876: ITALIAN
Case 877: SPANISH
Case 878: FRENCH
Case 879: FRENCH
Case 880: SPANISH
Case 881: ITALIAN
Case 882: UNKNOWN
Case 883: RUSSIAN
Case 884: ITALIAN
Case 885: SPANISH
Case 886: RUSSIAN
Case 887: RUSSIAN
Case 888: RUSSIAN
Case 889: RUSSIAN
Case 890: RUSSIAN
Case 891: UNKNOWN
Case 892: SPANISH
Case 893: ITALIAN
Case 894: UNKNOWN
Case 895: ENGLISH
Case 896: SPANISH
Case 897: SPANISH
Case 898: GERMAN
Case 899: ENGLISH
Case 900: ITALIAN
Case 901: RUSSIAN
Case 902: SPANISH
Case 903: UNKNOWN
Case 904: SPANISH
Case 905: UNKNOWN
Case 906: UNKNOWN
Case 907: UNKNOWN
Case 908: SPANISH
Case 909: UNKNOWN
Case 910: RUSSIAN
Case 911: SPANISH
Case 912: SPANISH
Case 913: ITALIAN
Case 914: ENGLISH
Case 915: UNKNOWN
Case 916: UNKNOWN
Case 917: GERMAN
Case 918: SPANISH
Case 919: ITALIAN
Case 920: FRENCH
Case 921: GERMAN
Case 922: RUSSIAN
Case 923: FRENCH
Case 924: ITALIAN
Case 925: GERMAN
Case 926: FRENCH
Case 927: UNKNOWN
Case 928: UNKNOWN
Case 929: FRENCH
Case 930: SPANISH
Case 931: UNKNOWN
Case 932: ENGLISH
Case 933: GERMAN
Case 934: FRENCH
Case 935: UNKNOWN
Case 936: RUSSIAN
Case 937: ENGLISH
Case 938: GERMAN
Case 939: ENGLISH
Case 940: UNKNOWN
Case 941: GERMAN
Case 942: SPANISH
Case 943: ENGLISH
Case 944: ITALIAN
Case 945: ENGLISH
Case 946: SPANISH
Case 947: SPANISH
Case 948: GERMAN
Case 949: RUSSIAN
Case 950: UNKNOWN
Case 951: GERMAN
Case 952: RUSSIAN
Case 953: SPANISH
Case 954: RUSSIAN
Case 955: RUSSIAN
Case 956: FRENCH
Case 957: ITALIAN
Case 958: FRENCH
Case 959: ITALIAN
Case 960: ITALIAN
Case 961: UNKNOWN
Case 962: ENGLISH
Case 963: ENGLISH
Case 964: ENGLISH
Case 965: ITALIAN
Case 966: GERMAN
Case 967: GERMAN
Case 968: ENGLISH
Case 969: ITALIAN
Case 970: ENGLISH
Case 971: GERMAN
Case 972: SPANISH
Case 973: ENGLISH
Case 974: UNKNOWN
Case 975: SPANISH
Case 976: SPANISH
Case 977: UNKNOWN
Case 978: GERMAN
Case 979: ITALIAN
Case 980: ITALIAN
Case 981: GERMAN
Case 982: SPANISH
Case 983: RUSSIAN
Case 984: SPANISH
Case 985: UNKNOWN
Case 986: FRENCH
Case 987: ENGLISH
Case 988: RUSSIAN
Case 989: FRENCH
Case 990: GERMAN
Case 991: ENGLISH
Case 992: FRENCH
Case 993: SPANISH
Case 994: ENGLISH
Case 995: ITALIAN
Case 996: SPANISH
Case 997: ITALIAN
Case 998: ITALIAN
Case 999: GERMAN
Case 1000: ENGLISH
Case 1001: RUSSIAN
Case 1002: UNKNOWN
Case 1003: FRENCH
Case 1004: ITALIAN
Case 1005: FRENCH
Case 1006: SPANISH
Case 1007: UNKNOWN
Case 1008: FRENCH
Case 1009: RUSSIAN
Case 1010: SPANISH
Case 1011: FRENCH
Case 1012: UNKNOWN
Case 1013: GERMAN
Case 1014: FRENCH
Case 1015: ITALIAN
Case 1016: ITALIAN
Case 1017: ENGLISH
Case 1018: FRENCH
Case 1019: UNKNOWN
Case 1020: GERMAN
Case 1021: ENGLISH
Case 1022: GERMAN
Case 1023: ITALIAN
Case 1024: FRENCH
Case 1025: ENGLISH
Case 1026: UNKNOWN
Case 1027: RUSSIAN
Case 1028: SPANISH
Case 1029: ENGLISH
Case 1030: RUSSIAN
Case 1031: UNKNOWN
Case 1032: SPANISH
Case 1033: FRENCH
Case 1034: ITALIAN
Case 1035: FRENCH
Case 1036: SPANISH
Case 1037: SPANISH
Case 1038: UNKNOWN
Case 1039: RUSSIAN
Case 1040: RUSSIAN
Case 1041: UNKNOWN
Case 1042: ENGLISH
Case 1043: SPANISH
Case 1044: ENGLISH
Case 1045: ENGLISH
Case 1046: UNKNOWN
Case 1047: ITALIAN
Case 1048: ENGLISH
Case 1049: FRENCH
Case 1050: SPANISH
Case 1051: UNKNOWN
Case 1052: RUSSIAN
Case 1053: GERMAN
Case 1054: ITALIAN
Case 1055: ITALIAN
Case 1056: ENGLISH
Case 1057: RUSSIAN
Case 1058: GERMAN
Case 1059: FRENCH
Case 1060: ENGLISH
Case 1061: FRENCH
Case 1062: RUSSIAN
Case 1063: SPANISH
Case 1064: ITALIAN
Case 1065: RUSSIAN
Case 1066: ITALIAN
Case 1067: UNKNOWN
Case 1068: ITALIAN
Case 1069: SPANISH
Case 1070: RUSSIAN
Case 1071: FRENCH
Case 1072: GERMAN
Case 1073: ITALIAN
Case 1074: SPANISH
Case 1075: GERMAN
Case 1076: ITALIAN
Case 1077: ITALIAN
Case 1078: RUSSIAN
Case 1079: RUSSIAN
Case 1080: FRENCH
Case 1081: FRENCH
Case 1082: UNKNOWN
Case 1083: ENGLISH
Case 1084: ENGLISH
Case 1085: FRENCH
Case 1086: FRENCH
Case 1087: GERMAN
Case 1088: ENGLISH
Case 1089: ITALIAN
Case 1090: SPANISH
Case 1091: ITALIAN
Case 1092: UNKNOWN
Case 1093: ENGLISH
Case 1094: FRENCH
Case 1095: ENGLISH
Case 1096: RUSSIAN
Case 1097: ENGLISH
Case 1098: ENGLISH
Case 1099: UNKNOWN
Case 1100: UNKNOWN
Case 1101: ITALIAN
Case 1102: ENGLISH
Case 1103: FRENCH
Case 1104: UNKNOWN
Case 1105: SPANISH
Case 1106: RUSSIAN
Case 1107: ENGLISH
Case 1108: ITALIAN
Case 1109: RUSSIAN
Case 1110: ENGLISH
Case 1111: FRENCH
Case 1112: UNKNOWN
Case 1113: RUSSIAN
Case 1114: SPANISH
Case 1115: FRENCH
Case 1116: GERMAN
Case 1117: FRENCH
Case 1118: ENGLISH
Case 1119: UNKNOWN
Case 1120: ENGLISH
Case 1121: UNKNOWN
Case 1122: FRENCH
Case 1123: ENGLISH
Case 1124: FRENCH
Case 1125: FRENCH
Case 1126: FRENCH
Case 1127: RUSSIAN
Case 1128: ITALIAN
Case 1129: ITALIAN
Case 1130: UNKNOWN
Case 1131: FRENCH
Case 1132: GERMAN
Case 1133: GERMAN
Case 1134: ENGLISH
Case 1135: FRENCH
Case 1136: UNKNOWN
Case 1137: ITALIAN
Case 1138: UNKNOWN
Case 1139: GERMAN
Case 1140: SPANISH
Case 1141: UNKNOWN
Case 1142: RUSSIAN
Case 1143: UNKNOWN
Case 1144: ENGLISH
Case 1145: GERMAN
Case 1146: RUSSIAN
Case 1147: GERMAN
Case 1148: SPANISH
Case 1149: SPANISH
Case 1150: SPANISH
Case 1151: SPANISH
Case 1152: RUSSIAN
Case 1153: SPANISH
Case 1154: ENGLISH
Case 1155: GERMAN
Case 1156: RUSSIAN
Case 1157: UNKNOWN
Case 1158: FRENCH
Case 1159: ENGLISH
Case 1160: FRENCH
Case 1161: GERMAN
Case 1162: RUSSIAN
Case 1163: FRENCH
Case 1164: ITALIAN
Case 1165: SPANISH
Case 1166: GERMAN
Case 1167: UNKNOWN
